mc500.train.121	Author: 3316143479;Work Time(s): 770;Qual. score: 90;Creativity Words: winning,wolf,fist,sugar,sour,breakfast,rainbow,have,ear,worm,fingering,lap,wall,fourth,trashcan	There once was a boy named Kevin.  He met Jessica one afternoon at a park on a hot summer day.  They both started talking and became great friends.  They spent the whole day together and ate their lunches together next to the pond.  Kevin sure enjoyed the park more than he liked going to the beach or store.  There were many ducks, frogs, birds and chipmunks playing around the pond.  In fact, one of the chipmunks even came up and stole Kevin's car keys when he was eating!  Kevin knew that he needed to go have his keys, but the chipmunk ran with an evil smile on its face.  Eventually, the chipmunk ran into its hole that he called home.  Kevin tried everything he could to have the chipmunk come out with his keys, but he couldn't find out how to make the little guy give up.  Finally, Jessica came over and placed a potato chip at the opening to the hole.  In seconds, the chipmunk came out with the keys and dropped them in front of Kevin right before grabbing the chip and running back into the hole.  The chipmunk then went in to have his snack and left Kevin and Jessica alone.  Kevin thought that maybe next time he could go to the park in the early spring or winter so that the chipmunks would be busy sleeping during the cold weather months.  Kevin then said goodbye to Jessica and went home.	one: What type of animal stole Kevin's car keys?	frog	bird	chipmunk	duck	one: Where were Kevin and Jessica?	Store	Farm	Beach	Park	multiple: What did the chipmunk do after giving the keys back?	Watched TV	Got a drink and went to bed	Ran to steal someone else's car keys	Ate his snack	multiple: What did the chipmunk do after stealing the keys?	Laughed	Ate lunch	Ran away	Went to the store
mc500.train.122	Author: 1982387414;Work Time(s): 3152;Qual. score: 85;Creativity Words: feathering,yogurt,wind,letter,cool,knob,lap,ride,eye,unicorn,finger,bantling,smash,turtle,wood	Sally always loved the ocean. Whenever her parents would talk about going to the beach, she would get so excited that she couldn't sleep the night before. Tonight was one of those nights. As she lay in bed, Sally couldn't help but think of all the fun things she would be doing the next day. She would build sand castles, splash in the water, and play Frisbee with her older brother, Jared. All of theses thoughts and more raced through her head, until finally she fell asleep. In the early hours of the morning, Sally awoke to her brother making loud noises in her ear. He was so annoying. A little bit later, her mother and father came in the room, helping Sally and Jared get ready for the day. When everyone was dressed and all of their belongings were packed, the whole family set off for a day of fun in the sun. The ride was long and their van was hot and stuffy, even with the windows rolled down. After what seemed like hours, Sally spotted the road sign signaling that the beach was close! Sally's mother said that they could stop for some frozen yogurt on the way since it was so hot outside. Sally and Jared both cheered. They pulled up to the shop and went inside, the cool air hitting their faces as they opened the door. There were so many different flavors! Jared always got chocolate, because that was Dad's favorite flavor, too. Mom chose strawberry because it seemed perfect for this hot weather. Sally couldn't choose. She really wanted mint chocolate chip, but they were all out. Finally she chose the shop's special flavor "Tropical Turtle". The family left with smiles on their faces, ready to have a great day at the beach.	one: What flavor of frozen yogurt did Sally choose?	Mint chocolate chip.	Tropical Turtle.	Strawberry.	Chocolate.	multiple: What did Sally and Jared cheer about?	They were going to get frozen yogurt.	The weather was cooling down.	They finally left the house.	They were close to the beach.	multiple: What did Sally feel towards her brother?	She was annoyed that he was making loud noises.	She was sad that he hit her.	She was sad that he was making loud noises.	She was annoyed that he hit her.	one: Which of the following did Sally not think about doing?	Swim with dolphins.	Play Frisbee with her brother.	Splash in the water.	Build sand castles.
mc500.train.123	Author: 3338476036;Work Time(s): 3436;Qual. score: 90;Creativity Words: white,knee,whisper,box,turn,balloon,animal,hope,treat,grandpa,must,rug,spanking,nine,hot	My name is Clyde. I am am a cat. I have had a life full of adventure. I started out as a small kitten living in a house. I lived with my human family. I also lived with my mother and brothers and sisters. There were some other animals there too. They were not cats but they were not humans. I am not sure what they were but they were big and friendly. \newline\newlineI left his house and moved into different house. I had to leave my family. There were new humans now. They took me in this thing they called a car. It scared me! Everything was moving so fast. There was another one of those different animals. I think the humans called it a dog. His name was Rex. The humans were very nice to me but the dog was not. He would chase me around the house. I would have to hide under the couch or in some other small space. I heard the humans talk about taking me some place else to live.\newline     \newlineNext thing I know I am in the car again. I am living in another house. Uh oh! This house has a dog and other humans. This dog, who they call Sophie, was very nice to me. She smelled me and licked me like my mother used to do! We became close friends. I liked this new house. The humans were nice to me too. They had two small humans. Their names were Thomas and Nicole. I liked them because they like to play with me a lot. \newline\newlineOne day a big truck came to the house and the humans put me in a room and closed the door. I was in there for a long time. When I came out all the human stuff was not there. They had put it all into the truck. I was scared again that I would have to go with new humans. This time, the humans took me with them! We moved to a new apartment in the city. I knew that these were not my humans. They loved me. They were my new family.	one: What is the cat's name?	Sophie	Thomas	Rex	Clyde	multiple: What did Rex do to Clyde?	put him in a room	licked him	chased him	sniffed him	multiple: What was the name of the first dog that Clyde lived with?	Rex	Sophie	Thomas	Nicole	multiple: What made Clyde scared?	the car	the human	the dog	Sophie
mc500.train.124	Author: 1542108972;Work Time(s): 1892;Qual. score: 90;Creativity Words: farmer,red,pasting,saying,facing,ocean,horn,cheese,fruit,stove,baby,hit,girl,plant,skip	There once was a business man named Red. Red owned his own business. He had his very own movie store. There are food stores, sporting goods stores, and even radio stores, but Red owned a movie store. Many people visited his movie store and watched a lot of movies. There were many different types of movies in his store. He had funny movies about dogs. He had scary movies about monsters. He had action movies about cops and even had silly movies about grown-ups. His movie store was known for its paint job. The paint job was the color red. It was not blue, purple, or yellow. The people in the town loved his red movie store and Red the movie store guy loved them. He gave them all the movies they could ever want. They kept watching his movies and soon Red opened another movie store. Red had two red movie stores and people loved watching his movies. Red even had popcorn at his movie store. He did not have ice cream, candy, or soda pop and this made people very sad.	multiple: What kind of business did Red own?	Grocery Store	Radio Store	Movie Store	Sporting Good Store	one: What was Red's movie store known for?	Funny movies about dogs	Candy	Its Paint Job	Scary Movies	multiple: What did Red have in his movie store?	Popcorn	Soda Pop	Ice Cream	Candy	one: What color was Red's movie store?	Red	Yellow	Blue	Purple
mc500.train.125	Author: 3989827210;Work Time(s): 1335;Qual. score: 85;Creativity Words: bean,spaghetti,drink,fell,hold,nana,granddaughter,ice,nap,popcorn,burn,hill,meet,juice,diaper	While walking in the park on Monday with my granddaughter Tina, we saw an ice cream truck pull up on the street. "Can we get ice cream, Nana?" asked Tina. "Sure we can!" I answered. As we started heading up the hill to the truck, my granddaughter was scared by a bird who had swooped by her face. "Nana, that bird almost made me fall down the hill!" Laughing at what was said, I answered, "If you fell you might have taken Nana down with you!" Once we reached the ice cream truck, Tina saw that they not only had ice cream but also carried popcorn, hotdogs, juice and soda. "Nana, instead of ice cream may I get popcorn and juice?" she asked. "If that is what you want, you sure can!" I answered. We got our food and headed to the picnic table. On our way over we saw a child who Tina knew from her kindergarten class. "Nana, may we go and say hello to Mary?" "Let's go!" We made it over to where Mary and her family were sitting and Tina saw a bright blue butterfly. She did everything she could to try and catch that pretty butterfly but it kept flying way to high for her to catch. "That is okay", she said, "Butterflies need to be left out to fly free".  Mary asked Tina if she wanted to go over her house and play Barbies when we left the park, instead of going home. So we went over and the girls had a wonderful time and were both tired after a long day. We needed to get a good night's sleep to enjoy our camping trip tomorrow.	one: Where did we go when we left the park?	camping	home	Nana's house	Mary's house	multiple: What was my granddaughter's friend's name?	Nana	Mary	Holly	Tina	one: What was my granddaughter's first choice?	burger	popcorn	hotdog	ice cream	multiple: What did my granddaughter try to catch?	bird	friend	butterfly	dog
mc500.train.126	Author: 96611325;Work Time(s): 1789;Qual. score: 85;Creativity Words: chew,sleeve,neck,circus,round,nose,toy,ceiling,ear,chicken,spill,sidewalk,football,paste,top	Alex was happy when he woke up. He was really happy he didn't have to go to a dumb sit down school like his cousins.\newlineHe was a home school kid.\newlineThere was lots to do today. He woke Tigerrr, his kitty. They were going to look at the apple trees. He was seeing if he could grow more fruit by feeding them different kinds of food.\newlineHe fed one chips and he fed one chocolate. He hoped the fruit would taste like apple chocolate! \newlineHe fed one root beer and he fed another one salad. He fed one of them seaweed. \newlineHe wrote down how many fruits each tree had, and this is what he found.\newlineThe root beer tree had five fruits.\newlineThe  tree that was fed chocolate had three. The chip tree had ten. The salad tree had fifteen. The seaweed tree had fifty apples! They were everywhere. "The winner!", said Tigerrr, his paw in the air.	multiple: Which food made the most fruits?	Root beer	Chips	Seaweed	Salad	one: What is the name of Alex's Kitty?	Apple	Chocolate Tiger	Tigerrr	Lion	multiple: How many fruits did the tree that was fed chocolate AND the tree that was fed root beer have together?	Five	Eight	Zero	Four	one: Who goes to a sit down school?	Alex	Tigerrr	Alex's cousins	Tigerrr & Alex
mc500.train.127	Author: 1327361969;Work Time(s): 1006;Qual. score: 95;Creativity Words: taking,gentle,river,fire,toothpaste,hello,blanket,crayon,body,end,yogurt,cowboy,stand,candy,mirror	Tommy was a cowboy. He and his horse, Candy, lived by the Gentle River. The Gentle River was as clear as a mirror. One day, Tommy was riding Candy along the shore when he saw a fire in the distance. \newline\newline"Wow," Tommy said. "I wonder why there's a fire."\newline\newlineTommy and Candy went to see. The fire was deep in the hills, and it took a long time to get there. By the time they arrived, it was almost supper time. \newline\newlineThe fire was a campfire. There was a little girl at the fire. She was drawing pictures with crayons.\newline\newline"Hello," Tommy said. "What are you doing in the hills?"\newline\newline"I'm Lucy," the girl said. "I'm camping, but my tent got blown away by the wind. So I'm sitting by the fire and drawing pictures."\newline\newline"What are you drawing?"\newline\newline"I'm finishing up this drawing of a dragon," she said. Then she pointed at two drawings on the ground next to her. They were held in place with pebbles. "This is an elf," she said. "And this is a pony."\newline\newline"They're very pretty," Tommy said. "I'm Tommy, and this is Candy."\newline\newline"Pleased to meet you," Lucy said. "Would you like to draw with me? We can do a drawing of Candy together."\newline\newline"That would be fun," Tommy said.\newline\newlineAnd so they sat down and drew a picture of Candy together.	one: Who or what did Tommy meet at the fire?	his horse, Candy.	a girl named Lucy.	his horse, Lucy.	a girl named Candy.	one: What was the Gentle River like?	a pony	a fire	a mirror	a horse	multiple: What three things did Lucy draw before she started drawing with Tommy?	a fire, a hill, and a horse	a dragon, an elf, and a horse	a dragon, an elf, and a pony	a fire, an elf, and Tommy	multiple: How did Tommy get to the fire, and where did he get there from?	He walked from the Gentle River to the fire in the hills.	He rode Candy from the Gentle River to the fire in the hills.	He walked from the hills to the fire by the Gentle River.	He rode his horse from the hills to the fire by the Gentle River.
mc500.train.128	Author: 1859599066;Work Time(s): 1353;Qual. score: 100;Creativity Words: monster,adult,build,blood,last,tricycle,blacking,train,orange,racer,sleep,paper,fish,puppy,party	Once upon a time there was a boy monster named Jerry who lived in a train car at the railroad tracks. He had lived there all his life. Jerry's mother was named Marge, and she was 36. Marge raised Jerry at the railroad tracks because she wanted to keep him safe. She was afraid of the people who lived in the town nearby. The town was named Qarth, and 100 people lived there. Marge believed that the people of Qarth would attack them if they knew they were there. Qarth used to be filled with factories when Jerry was born. By the time Jerry was a teenager, most of the factories had gone away and most of the people worked on special new machines. They ate food from the fields outside of town. Their favorite food to eat was a special kind of corn. They didn't eat meat because nobody raised any farm animals. One day when he was 11, Jerry asked his mother who his father had been. His father's name was George, and he was 2 years older than Marge. Marge looked sad and told Jerry that George had left after he was born because the people in the town didn't like him. This made Jerry very sad. He went off to his corner of the car and didn't talk to Marge again until she went to bed. After she fell asleep he wanted to go out and look for his father. He packed some food and left. When Marge woke up she was upset, but she thought she knew where he had gone.	one: What is the name of the boy monster?	George	Qarth	Marge	Jerry	multiple: Why did Jerry leave the train car?	To gather corn to eat.	To play with the special machines in Qarth.	To look for his father.	To talk to the people of Qarth.	multiple: What fear caused Marge to raise Jerry at the railroad tracks?	That the people of Qarth would attack them if they knew they were there.	That there were no jobs in Qarth since the factories went away.	That George couldn't find them if they moved.	That there wouldn't be any corn to eat if they moved.	one: How old was Jerry when he asked his mother who his father had been?	11	2	36	100
mc500.train.129	Author: 182895089;Work Time(s): 760;Qual. score: 95;Creativity Words: popcorn,party,hot,auntie,soda,bathroom,eat,vegetable,first,tailing,refrigerator,goldfish,grape,ketchup,planting	This story takes place in a faraway land.  One day, in this magical kingdom a happy little kitten, named Lucy, was walking down the road.  As she turned the corner, she came upon a frog who had badly hurt his leg trying to jump over a puddle.  The kitten looked down at the frog and asked him if he needed any help.  The frog said, "Oh, yes.  My name is Sammy.  I'm late for a very important meeting with my father, Ralph.  I was trying to jump over this puddle and caught my leg on that rock."  The kitten bent down and helped the frog climb on to her back.  She carried the frog all the way in to the city, to the place where he was to meet his father.  When the kitten entered the great room with the frog on her back, all of the frogs that were inside looked on in fear.  The frog quickly explained to them how kind and brave the young kitten had been in helping him make it to his meeting.  As it turned out, the frog was actually a prince and today was the day that his father was to pass rule on to him.  In reward for helping him, the new frog king made the kitten a princess, and they lived happily ever after as the best of friends.	one: What was the name of the kitten?	Ralph	Sammy	Lucy	Patricia	one: What part of his body did the frog hurt?	His head	His leg	His nose	His ankle	multiple: Why was the frog meeting his father?	To become the new ruler	To go visit his mother together	For lunch	For a play date	multiple: How did the frog hurt himself?	Being bitten by a kitten	Running down a hill	Jumping over a rock	Jumping over a puddle
mc500.train.130	Author: 176980376;Work Time(s): 13542;Qual. score: 90;Creativity Words: trip,sofa,chicken,fear,playground,parent,tape,witch,piggy,put,street,sweep,saying,dug,nine	A single parent took their child on a trip. The trip was to the playground. The child had a fear of the playground, because she had dug a hole and it had made her trip once. The parent put the child on the sofa and put her shoes on, telling her that it would be alright, and they would be back home by nine. At the playground, the child met a witch. The witch had a piggy with her. The witch stood in the middle of the street. She had a broom. The child wondered what there was to sweep at the playground. Instead, the witch made a chicken, and gave some of it to the child. The witch was saying that it was a gift for her. She thought a gift would help the child with her fear. The child ate the chicken. Then she asked the witch a question. She asked what the witch had a broom for. The witch laughed. She told the girl it was to fly with. The girl did not believe her. The witch sat on her broom and flew away. In the distance, a dog howled.	multiple: What did the witch give the child?	The pig.	Chicken.	The playground.	A broom.	one: What animal traveled with the witch?	A chicken.	A cat.	A dog.	A pig.	multiple: Why was the child afraid of the playground?	There was a witch at the park.	She dug a hole and tripped once.	The child was afraid of the dark.	The child did not like pigs.	one: Where did the parent take their child on the trip?	The witch's house.	To see a pig.	To eat chicken.	The playground.
mc500.train.131	Author: 4166664821;Work Time(s): 2892;Qual. score: 80;Creativity Words: hair,apple,tie,making,shape,dingdong,stinker,moo,block,meow,bug,pea,stupid,wet,helping	When summertime came Jack the Pirate made up his mind it was time to get his hair cut.\newlineHe told all his friends that it was because he wanted a new look. But the truth was the Sun was too hot for Jack the Pirate. His long hair only made it worse.\newline\newlineSo he left his home by Whipple Creek and went into town to visit the Edward the Barber at his barbershop. It was fun getting his hair cut, and when it was done Jack the Terrier felt fresh and cool.\newline\newline"Your friends won't even know it's you, Jack!" said Edward the Barber as Jack the Pirate headed out the door.\newline\newlineOn the way back home, he took a short cut through the forest, and he met three people who were his friends. First he met Ichabod the Chief of Police, who was doing an important case. Jack said "Hello, Ichabod!" but Ichabod ignored him. The second person he met was Willy the Candy Man, who was delivering delicious treats. Jack said "Howdy, Willy!" but Willy didn't say anything back. The third person Jack met was Dean the Librarian, who was looking for a book he had lost. Jack said "Hey, Dean!" but Dean didn't stop looking for his book.\newline\newline"That's odd," thought Jack to himself, as he arrived home. "Why did all of my friends ignore me today?"\newline\newlineThen he looked in the mirror and saw why. He looked like a totally different person. His friends must not have even known it was him!	multiple: Why didn't Jack's friends say hello to him?	His haircut made him look like a different person.	He was in the forest.	He left his home by Whipple Creek.	Dean the Librarian lost his book.	one: Who was the second person Jack met on the way back home?	Willy the Candy Man	Dean the Librarian.	Ichabod the Chief of Police.	Edward the Barber	one: Where does Jack live?	By Whipple Creek.	In the forest with his friends.	In town.	In a barbershop.	multiple: Why did Jack really want to get his hair cut?	He wanted a new look.	It was fun getting his hair cut.	So his friends wouldn't know it was him.	The Summer Sun was too hot, and his long hair made it worse.
mc500.train.132	Author: 4075854844;Work Time(s): 819;Qual. score: 90;Creativity Words: round,farm,orange,sneeze,line,stay,squirrel,not,shoe,human,costume,plane,spoon,ground,bible	There once was a giant orange farm in space. No human had ever been there before. It could not be reached by plane, spaceship, car, or any other means of travel. The farm was run by large squirrels, and was started in 1032. They owned the planet the farm was on, called Etopit. In the year 2037, one brave man named Hugo wanted to travel to Etopit to see the farm. On Earth, it was known the squirrels grew better oranges than any other animal, including rabbits, dogs, and horses. Hugo wanted to learn the squirrels' secrets and bring them back to Earth. Hugo was no normal man. He could sneeze so hard that it would send him flying into the air. Hugo put on a squirrel costume, and had his friend Ralph tickle his nose for 7 hours. Hugo sneezed so hard he flew into space and landed in Etopit. The squirrels did not know he was a human because of his costume. Hugo met Rufus and Xenon, 2 of the most power squirrels in space. He told them his name was Tiddlywink, and that he was sent by the squirrel king from Etopit's moon Rebeti to help them grow even more oranges. Rufus and Xenon told him all their secrets. Hugo wrote all of them down, then sneezed so hard he went back to Earth! With his help, Earth has now become the best place to grow oranges.	one: How did Hugo get to Etopit	Spaceship	Car	Plane	Sneeze	multiple: Where was the giant orange farm?	Earth	Tiddlywink	Rebeti	Etopit	multiple: What did Hugo tell the squirrels his name was?	Rufus	Etopit	Tiddlywink	Xenon	one: When did Hugo travel to Etopit?	2	2037	7	1032
mc500.train.133	Author: 3794927112;Work Time(s): 1438;Qual. score: 80;Creativity Words: up,shape,count,neck,piece,dress,taste,box,alphabet,fall,feathering,medicine,fell,draw,rice	Paul and George wanted to get something to eat for lunch. Sam and Ralph went to school lunch room, but Paul and George wanted to leave and get something outside. They both go to the same school and have the same lunch period, which is how they know each other. They are allowed to leave school for 1 hour for lunch. They get together and rule out pizza, pasta, spicy food and chips. They also want to go somewhere close because they only have an hour. They know there are two places that have burgers and fries close by. Paul loves burgers and George loves fries. Paul says that Great Burger has good burgers. George says that Best Burger has good fries. They now have a problem. "How are we going to pick where we are going to go?" says George. Paul answers "Let's go to Great Burger today and tomorrow let's go to Best Burger." George, being a good friend, says OK. They leave school and go to eat burgers and fries.	one: What do George and Paul want to eat for lunch?	Chips	Pasta	Pizza	Burgers and Fries	multiple: Who picks where they went for lunch?	Paul	Ralph	George	Sam	multiple: Who has the best burgers, says Paul?	Best Burger	School	Good Burger	Great Burger	one: How do George and Paul know each other?	Best Burger	Great Burger	Lunch period	Fries
mc500.train.134	Author: 3386341184;Work Time(s): 774;Qual. score: 95;Creativity Words: poke,smoke,hold,do,frog,bull,pencil,win,horse,stop,woof,sticker,star,coke,singing	A tiger named Timmy and Bear named Buster were going for a walk in the park by the river and were going to go swim later. As Timmy was running through a field in the park he came upon a small hamster with a broken leg. The hamster looked like it had somewhere to go but couldn't make it because of its leg. Timmy called Buster over to come talk to the hamster and see if there was anything they could do to help. As they talked, Timmy and Buster started to become good friends with the hamster. They found out his name was Henry. Henry was on his way to the river for a drink of water when a mean horse ran by and without looking at where he was going stepped on his leg and broke it. Luckily for Henry Busters mom was a nurse and after watching her work for many years Buster knew how to set a broken bone and fix it. After Buster fixed Henry's leg he picked him up and put him on Timmy's back and they all went to the river to get some water. They all were best friends for the rest of their lives and played together.	one: What animal was Timmy?	Bear	Hamster	Tiger	Horse	one: Who broke Henry's leg?	Timmy	Bear	Buster	Horse	multiple: Who is Henry?	Hamster	Horse	Bear	Tiger	multiple: What did Henry need from the river?	Water	Play	Friends	Swim
mc500.train.135	Author: 2676030220;Work Time(s): 1412;Qual. score: 85;Creativity Words: toy,crawl,warmer,milk,ocean,fingering,milk,costume,lunch,cousin,parent,pretty,sweep,pain,count	Tomorrow is my best friend's birthday and I don't know what to get him. He's eleven years old like me, and to be honest, everyone likes to always mix us up. It's not that we look alike or sound alike or even dress alike, but it's our names, Tim and Tom, that do it. Anyways, he likes dinosaurs, board games, and toy cars so I'm not sure if anything under ten dollars has both of those in it. He also told me not to get anything that has feathers included in it as his mom always gets headaches when she's around them.\newline\newlineMy mom took me to the store and I looked around for something Tom would like. We had to pass through the clothing, medicine, and jewelry sections before we got to the toy aisle. My mom told me to not let her forget that we need to go to the garden section to get a new sprinkler before we go, but I was too into the toys to understand her. Finally, I found a board game where you play as different cars to try and finish a race first and thought that was perfect even without the dinosaurs. From there, we checked out and I gave the present to Tom on his birthday. He loved it and we played with our other friends, Daryl, John, and Angie. Sadly our other friend, James couldn't make it as he was sick, but we still had so much fun together.	multiple: How are Tim and Tom mixed up by others?	Their names sound alike	They sound alike	They dress alike	They look alike	one: What did Tom warn Tim not to get when it comes to gifts?	Any board games	Any item with dinosaurs included	Any item with feathers included	Any toy cars	multiple: Which of the following sections did Tim and his mom not go through to get to the toy aisle?	Clothing	Medicine	Jewelry	Garden	one: Which of Tim and Tom's friends didn't go to Tom's birthday party?	Daryl	James	John	Angie
mc500.train.136	Author: 31729763;Work Time(s): 646;Qual. score: 80;Creativity Words: pie,skin,girl,danger,horse,turtle,bump,lady,toss,shoulder,bantling,warm,puppy,turtle,silence	The turtle and the fox were best friends.  One day Turtle wanted to find Fox and ask if he would come fishing with him.  Turtle went to foxes house.  Fox was not home.  Turtle went to look for Fox.  Fox lived near several friends.  Turtle went to Bear's house first.  Bear lived next door to Fox.  Bear answered the door, but Fox wasn't there.  Turtle went to Duck's house next.  Duck lived next door to Bear.  Duck answered the door, but Fox wasn't there.  Turtle went to Goose's house next. Goose answered the door, but Fox wasn't there. Finally, Turtle stopped at Rabbit's house.  Rabbit wasn't home, and Fox wasn't there.  Turtle was sad because he wanted to go fishing with his friend.  He walked slowly toward the stream to go fishing by himself.  When he got to the stream, he found Fox and Rabbit were there.  They were fishing.  They asked Turtle to join them.  Turtle was very happy that he had found Fox, and he joined them for a fun afternoon of fishing in the stream.	multiple: Who was not home?	Fox and Rabbit	Bear and Goose	Duck and Turtle	Bear and Duck	one: Who lives next door to Bear?	Rabbit	Duck and Fox	Turtle	Bear	multiple: Who was Fox fishing with?	Rabbit	Duck	Turtle	Bear	one: Who was Turtle's best friend?	Fox	Duck	Rabbit	Bear
mc500.train.137	Author: 1486273628;Work Time(s): 2663;Qual. score: 80;Creativity Words: fell,poop,have,gentle,party,short,winter,dresser,third,ankle,wrong,father,vegetable,crossing,birthday	There once was a beautiful princess named Lizzie who lived in a castle in the woods.  One day she went for a walk to see if any of the spring flowers had started to bloom.  Her mother's birthday was the next day.  If there were flowers blooming she would pick some for her mother. Her mother's name was Queen Alice.  As she got deeper into the woods she came to a place that had a lot of flowers.  There were beautiful lilies growing around the edge of a pond.  There were some deer drinking water from the pond.  She picked some lilies for her mother, the queen.  The lilies were white and yellow and red.  She picked 12 lilies for her mother.  Lizzie also saw mushrooms growing in the woods.  There were birds building a nest in the bushes.  Under the bush she saw a paper cup that someone had left. There were beautiful butterflies on the bush, too. The sun was warm so she lay down to rest under the shade of a tree.  She fell asleep and as she was sleeping she had a bad dream.  She dreamed that as she was walking through the woods. In her dream she tripped over a log and hurt her ankle.  She started to cry because she was afraid that nobody would miss her and she would have to sleep in the woods. She heard someone calling her name and was very happy to see her father standing near her. When she opened her eyes she also could see her brother Henry standing near her.  She could hear their dog, Daisy, rushing to meet them, too.	one: What did Lizzie pick for her mother?	Lizzie picked lilies	Lizzie picked a bird's nest	Lizzie picked a paper cup.	Lizzie picked mushrooms	multiple: What did Lizzie see at the edge of the pond?	Lizzie saw a paper cup at the edge of the pond.  Lizzie saw mushrooms at the edge of the pond.	Lizzie saw deer at the edge of the pond.  Lizzie saw flowers at the edge of the pond.	Lizzie saw butterflies at the edge of the pond.  Lizzie saw a bush at the edge of the pond.	Lizzie saw her dog at the edge of the pond.  Lizzie saw her brother at the edge of the pond.	multiple: What did Lizzie dream about?	She dreamed that there was a deer at the edge of the pond and that there were red flowers near the pond.	She dreamed there were no flowers in the woods. She dreamed it was sunny.	She dreamed she tripped over a log and hurt her ankle. She dreamed she was going to have to sleep in the woods.	She dreamed her father found her in the woods. She dreamed she picked mushrooms for her mother.	one: What was Lizzie's dog's name?	Alice	Lizzie	Daisy	Henry
mc500.train.138	Author: 3060810445;Work Time(s): 2511;Qual. score: 95;Creativity Words: thank,ground,letter,wet,brother,pig,look,face,river,knob,beard,jelly,catch,clock,brush	Jamey really wanted a pet dog, so he went to ask his parents.\newline\newline"Mom, Dad, can I we get a dog?"\newline\newlineJamey's mom and dad thought about this, and then answered him. \newline\newline"Having a pet can be a lot of work, Jamey. When you own a dog, you have to feed him, and take him for walks, and clean up after him. You even have to do those things when you would rather be playing or watching TV. If you promise to help take care of him, we'll get a dog."\newline\newlineJamey was very happy to hear this! The next weekend, his mom and dad took him to a big building where puppies and kittens without homes were kept. It was very noisy inside! Jamey looked at a big yellow dog first. \newline\newline"This dog is pretty big, Jamey," his father said. "He might need a bigger yard to run around in than we have."  \newline\newlineJamey thought that Dad was right about that. The next dog Jamey looked at was a very small white dog. It barked over and over again as Jamey and his mother looked at it.\newline\newline"This dog is very noisy Jamey. He might need a lot of attention from you. Do you think you want to give this puppy that much attention?"\newline\newlineJamey wasn't sure he could give the little white dog all the time it needed to be happy. Finally Jamey looked at a third dog, a brown dog that was bigger than the white dog, but smaller than the yellow one. The dog came over to Jamey right away and seemed to love to be petted and fussed over.\newline\newline"Do you like the brown dog?" asked Jamey's dad.\newline\newline"Yes!" said Jamey. "Can we get him?"\newline\newline"Will you feed him and walk him every afternoon when you get home from school?" asked Jamey's mom.\newline\newline"I promise," said Jamey.\newline\newline"In that case, I guess we have a dog!"\newline\newlineThis made Jamey very happy.	multiple: How many pets did Jamey look at before picking one?	He looked at one of them.	He looked at four of them.	He looked at three of them.	He looked at two of them.	one: What did Jamey have to promise his parents so he could get a dog?	Jamey had to promise to only let his mom and dad feed and walk the dog.	Jamey had to promise to pet the dog.	Jamey had to promise to clean up after the dog.	Jamey had to promise to feed and walk the dog.	one: Why did Jamey not choose the yellow dog?	The yellow dog was very noisy.	He didn't want to feed the yellow dog.	The yellow dog was too big.	He didn't want to walk the yellow dog.	multiple: What were the colors of the different dogs Jamey saw?	He saw brown, black, and gray dogs.	He saw yellow, white, and brown dogs.	He saw white, brown and black dogs.	He saw yellow, black and white dogs.
mc500.train.139	Author: 1114075945;Work Time(s): 4078;Qual. score: 95;Creativity Words: ball,help,mouth,ketchup,barn,shape,pretty,yellow,cross,dry,scissor,hand,farmer,smell,banana	Jake and Carol live next door to a banana farm. One day as they were taking a walk, Jake asked Carol if she could smell the sweet bananas. Carol said yes and that she would love it if the farmer would give them some. Jake's mouth watered at the thought of eating the golden yellow bananas. They then began walking to the farmer's barn to ask him if they could have some. When they arrived they saw a sign that said the farmer would be out until tomorrow night. He was also a singer and would be performing at a school two towns over in Orangeville. Instead of waiting for the farmer to return so that they could ask for some bananas, Jake and Carol began walking around the farm to pick their own. \newline\newlineAs he was walking, Jake tripped on a rock. As he tried to stand back up he felt a sharp pain in his leg. He could walk, but it was very painful. Carol let Jake lean on her as they walked home. They knew it was a bad idea to go on the farmer's land without his permission and would never do it again.	one: What was the farmer out doing?	Walking to the store.	Eating bananas at a park.	Picking bananas.	Singing at a school.	one: Where do Carol and Jake live?	Near train tracks.	In Orangeville.	Next to a school.	Next to a banana farm.	multiple: Why did Jake lean on Carol?	It was painful for him to walk.	He had trouble carrying all of the bananas.	To push her to go to the farm.	He felt bad about taking the farmer's bananas.	multiple: What happened to Jake's leg?	It was scraped by a nail in the barn.	He tripped on a rock and hurt it.	He was bit by a dog on his way to school.	He was stung by a bee.
